County,Topic,Indicator,AbsoluteIndexDisparity,RelativeIndexDisparity,PopulationWeightedIndexDisparity,PopulationAttributableProportion
Cooke,Attainment,% BACHELOR DGR,0.735236946778457,0.053901742903963844,0.0010511443068701696,1.0
Coryell,Attainment,% BACHELOR DGR,1.6592659771981513,0.12164422436074682,0.004730562789784061,1.0
Cottle,Attainment,% BACHELOR DGR,1.8203186087770984,0.13345132624730502,8.619039267175003e-05,0.0
Crane,Attainment,% BACHELOR DGR,3.800318608777099,0.2786092259114621,0.0006095846009857162,0.0
Crockett,Attainment,% BACHELOR DGR,8.380318608777099,0.6143785089729971,0.0008907878970971402,0.0
Crosby,Attainment,% BACHELOR DGR,2.10365194211043,0.15422307956624992,0.0003704908732559017,0.0
Culberson,Attainment,% BACHELOR DGR,1.2596813912229017,0.09234985100805035,9.456717062531339e-05,0.0
Dallam,Attainment,% BACHELOR DGR,4.9896813912229,0.3658038741127501,0.001218091979978581,1.0
Dallas,Attainment,% BACHELOR DGR,7.348190707993089,0.5387110755070463,0.6589337742553346,1.0
Dawson,Attainment,% BACHELOR DGR,1.182818608777099,0.08671488127967876,0.0005055092560887317,1.0
DeWitt,Attainment,% BACHELOR DGR,4.933651942110432,0.36169623918724214,0.00335576979638518,1.0
Deaf Smith,Attainment,% BACHELOR DGR,5.567818608777099,0.4081883105864103,0.003550040185186494,1.0
Delta,Attainment,% BACHELOR DGR,0.07468139122290118,0.005475047421168458,1.3401285290351809e-05,0.0
Denton,Attainment,% BACHELOR DGR,17.067142531119273,1.251227557114181,0.5307910817458423,1.0
Dickens,Attainment,% BACHELOR DGR,2.2403186087770983,0.1642423958730353,0.00013605528510094494,0.0
Dimmit,Attainment,% BACHELOR DGR,4.410318608777098,0.3233295889393084,0.0013036397989728238,1.0
Donley,Attainment,% BACHELOR DGR,0.8153186087770994,0.05977269535716479,9.114037240371978e-05,0.0
Duval,Attainment,% BACHELOR DGR,8.126985275443765,0.5958061177701756,0.002741318727959957,0.0
Eastland,Attainment,% BACHELOR DGR,1.9503186087770992,0.142981895417174,0.0011861078289481949,0.0
Ector,Attainment,% BACHELOR DGR,2.3951670936255844,0.17559465891686524,0.013573816651406246,1.0
Edwards,Attainment,% BACHELOR DGR,1.4296813912229016,0.10481290299941737,6.975433855816476e-05,0.0
El Paso,Attainment,% BACHELOR DGR,1.3242026678186445,0.09708003938900396,0.0393307898242006,1.0
Ellis,Attainment,% BACHELOR DGR,2.5935702801117895,0.19014000731939734,0.017126143694782218,1.0
Erath,Attainment,% BACHELOR DGR,8.312181391222902,0.609383228473438,0.012133774067037306,1.0
Falls,Attainment,% BACHELOR DGR,4.306985275443765,0.3157540083171049,0.002507473815749323,1.0
Fannin,Attainment,% BACHELOR DGR,0.5058741643326545,0.03708668241863068,0.0006189856198964608,1.0
Fayette,Attainment,% BACHELOR DGR,3.5930147245562356,0.26341134892877416,0.00301233802825201,1.0
Fisher,Attainment,% BACHELOR DGR,1.1996813912229012,0.08795112677580313,0.00015114749676346784,0.0
Floyd,Attainment,% BACHELOR DGR,2.1853186087770986,0.1602102319934754,0.00040504353797099924,0.0
Foard,Attainment,% BACHELOR DGR,4.1503186087770985,0.30426845059957064,0.00015592936879610267,0.0
Fort Bend,Attainment,% BACHELOR DGR,12.869305451373277,0.9434754290191066,0.3633044116286383,1.0
Franklin,Attainment,% BACHELOR DGR,8.7471813912229,0.64127397915723,0.0031089828744480415,0.0
Freestone,Attainment,% BACHELOR DGR,2.977818608777099,0.21831004789440697,0.00198570691686131,0.0
Frio,Attainment,% BACHELOR DGR,9.443651942110431,0.6923336773111554,0.005957114813798077,1.0
Gaines,Attainment,% BACHELOR DGR,6.845318608777099,0.5018444806980066,0.0050727045415432425,1.0
Galveston,Attainment,% BACHELOR DGR,6.842720606909181,0.5016540158018093,0.08233313391387839,1.0
Garza,Attainment,% BACHELOR DGR,6.763651942110433,0.4958573282707813,0.0013497023766252834,0.0
Gillespie,Attainment,% BACHELOR DGR,9.889681391222902,0.7250330197462701,0.00906843570958524,1.0
Glasscock,Attainment,% BACHELOR DGR,4.429681391222902,0.32474911461177647,0.00016961687166085294,0.0
Goliad,Attainment,% BACHELOR DGR,1.6303186087770989,0.11952203284518899,0.00039223537307447176,0.0
Gonzales,Attainment,% BACHELOR DGR,5.171985275443765,0.3791689493320018,0.003487534383600763,1.0
Gray,Attainment,% BACHELOR DGR,5.556032894491384,0.40732427546936173,0.004046558211610836,1.0
Grayson,Attainment,% BACHELOR DGR,0.20498527544376444,0.0150278949724725,0.0009533055548512951,1.0
Gregg,Attainment,% BACHELOR DGR,0.1463186087770989,0.010726920167608671,0.0006237202931201798,1.0
Grimes,Attainment,% BACHELOR DGR,1.8140686087770987,0.13299312580644598,0.0018217094812630853,1.0
Guadalupe,Attainment,% BACHELOR DGR,4.273827732686316,0.3133231602036222,0.025325428522850486,1.0
Hale,Attainment,% BACHELOR DGR,2.9114297198882095,0.21344294098928157,0.0032487472173913937,1.0
Hall,Attainment,% BACHELOR DGR,0.4303186087770978,0.03154754820024525,4.1710072375293576e-05,0.0
Hamilton,Attainment,% BACHELOR DGR,2.3863480578895686,0.17494811714691413,0.0006731992507856526,0.0
Hansford,Attainment,% BACHELOR DGR,8.834681391222903,0.6476887853292572,0.001602021158604734,0.0
Hardeman,Attainment,% BACHELOR DGR,3.1503186087770985,0.23095638006211758,0.000383612581078417,0.0
Hardin,Attainment,% BACHELOR DGR,0.6864724549309447,0.05032671703791597,0.001324436944530975,1.0
Harris,Attainment,% BACHELOR DGR,6.361965563884771,0.46640886817636756,1.0327374750643885,1.0
Harrison,Attainment,% BACHELOR DGR,0.1328186087770984,0.009737207215353016,0.00031370818046468914,1.0
Hartley,Attainment,% BACHELOR DGR,1.7403186087770983,0.12758636060430878,0.0003213696216753866,1.0
Haskell,Attainment,% BACHELOR DGR,3.2403186087770983,0.23755446641048833,0.0006021417420181396,0.0
Hays,Attainment,% BACHELOR DGR,10.767290086875077,0.7893723303462046,0.0890587389011967,1.0
Hemphill,Attainment,% BACHELOR DGR,2.6496813912229005,0.19425362905510998,0.0003074677877113329,0.0
Henderson,Attainment,% BACHELOR DGR,2.0696043230628103,0.1517269781169985,0.005833473841341154,1.0
Hidalgo,Attainment,% BACHELOR DGR,0.40050728802238034,0.029362018550260768,0.01196607531011638,1.0
Hill,Attainment,% BACHELOR DGR,2.026151942110431,0.14854139409959738,0.002493929532619035,1.0
Hockley,Attainment,% BACHELOR DGR,2.853175751634243,0.20917222195956023,0.00210836644896205,1.0
Hood,Attainment,% BACHELOR DGR,5.606824248365752,0.4110478947872922,0.011849933644424736,1.0
Hopkins,Attainment,% BACHELOR DGR,1.136681391222897,0.08333246633194329,0.0014347144967382913,1.0
Houston,Attainment,% BACHELOR DGR,1.541568608777098,0.11301558658498995,0.0011671289349916296,1.0
Howard,Attainment,% BACHELOR DGR,4.530318608777099,0.33212703740380284,0.005418617472423273,1.0
Hudspeth,Attainment,% BACHELOR DGR,4.110318608777099,0.30133596777807253,0.00045157425999251585,0.0
Hunt,Attainment,% BACHELOR DGR,0.44746146591995384,0.0328043265523158,0.0015346059352228667,1.0
Hutchinson,Attainment,% BACHELOR DGR,2.670318608777098,0.1957665862041401,0.0018889519783387419,1.0
Irion,Attainment,% BACHELOR DGR,2.5596813912229006,0.18765554270673923,0.0001328792607273177,0.0
Jack,Attainment,% BACHELOR DGR,4.610318608777099,0.3379920030467991,0.001340137163171742,0.0
Jackson,Attainment,% BACHELOR DGR,2.0603186087770986,0.15104622317629376,0.00105952310937742,1.0
Jasper,Attainment,% BACHELOR DGR,5.718318608777099,0.41922177720229703,0.006470701483929065,1.0
Jeff Davis,Attainment,% BACHELOR DGR,0.6296813912229009,0.04616324656945488,4.312347597346634e-05,0.0
Jefferson,Attainment,% BACHELOR DGR,1.8279501877244666,0.1340108131014066,0.016088965122819595,1.0
Jim Hogg,Attainment,% BACHELOR DGR,3.825318608777099,0.28044202767489845,0.0006349884725349185,0.0
Jim Wells,Attainment,% BACHELOR DGR,1.7185004269589186,0.1259868245198554,0.002293142897600408,1.0
Johnson,Attainment,% BACHELOR DGR,0.20647245493094601,0.01513692317993861,0.0012746496305523756,1.0
Jones,Attainment,% BACHELOR DGR,2.241985275443767,0.16436458265726453,0.0015125679689393804,0.0
Karnes,Attainment,% BACHELOR DGR,1.9903186087770983,0.14591437823867204,0.0010045409382496461,0.0
Kaufman,Attainment,% BACHELOR DGR,0.15587416433265489,0.011427457730522141,0.0007771449066529588,1.0
Kendall,Attainment,% BACHELOR DGR,15.037459169000675,1.1024272673018476,0.022845708408789252,1.0
Kenedy,Attainment,% BACHELOR DGR,13.455318608777098,0.9864372669505711,0.00016158252644589595,0.0
Kent,Attainment,% BACHELOR DGR,4.7696813912229015,0.3496752185945105,0.00012323007419361943,0.0
Kerr,Attainment,% BACHELOR DGR,4.0582528197943315,0.29751891698357974,0.00732387113008993,1.0
Kimble,Attainment,% BACHELOR DGR,1.3246813912229012,0.09711513559298476,0.00019480314599507002,0.0
Kinney,Attainment,% BACHELOR DGR,0.7403186087770983,0.05427429006685573,7.947976845836715e-05,0.0
Kleberg,Attainment,% BACHELOR DGR,1.3676813912229004,0.10026755462609518,0.0014565956699467504,1.0
Knox,Attainment,% BACHELOR DGR,1.9753186087770995,0.14481469718061032,0.00022724957129293205,0.0
La Salle,Attainment,% BACHELOR DGR,7.870318608777099,0.576989352998896,0.0017995323836376227,0.0
Lamar,Attainment,% BACHELOR DGR,1.3087801472386396,0.09594938247237732,0.002249224230608119,1.0
Lamb,Attainment,% BACHELOR DGR,3.8263186087770986,0.28051533974543585,0.001712606458258613,1.0
Lampasas,Attainment,% BACHELOR DGR,0.6003186087770995,0.044010600191612397,0.000445461782164852,1.0
Lavaca,Attainment,% BACHELOR DGR,0.6586519421104313,0.04828713763963038,0.0004595949303110848,1.0
Lee,Attainment,% BACHELOR DGR,4.122818608777099,0.30225236865979066,0.0024723976760598347,0.0
Leon,Attainment,% BACHELOR DGR,2.01365194211043,0.14762499321787914,0.001086029652802099,0.0
Liberty,Attainment,% BACHELOR DGR,5.734436255835922,0.42040339528037124,0.018028155721130923,1.0
Limestone,Attainment,% BACHELOR DGR,2.7440686087770985,0.2011733514062773,0.002085079533055059,1.0
Lipscomb,Attainment,% BACHELOR DGR,5.089681391222902,0.3731350811664955,0.0005341982215878426,0.0
Live Oak,Attainment,% BACHELOR DGR,6.782818608777099,0.4972624762894158,0.0026379350086150745,0.0
Llano,Attainment,% BACHELOR DGR,6.929681391222902,0.508029290955409,0.005050815220384121,1.0
Loving,Attainment,% BACHELOR DGR,13.640318608777099,1.0,2.9952760415139294e-05,0.0
Lubbock,Attainment,% BACHELOR DGR,6.600341768581389,0.48388472130953636,0.07034848800868869,1.0
Lynn,Attainment,% BACHELOR DGR,0.9196813912229018,0.06742374702531632,0.00017658242187346403,0.0
Madison,Attainment,% BACHELOR DGR,3.892818608777098,0.2853905924361764,0.001797133061216715,0.0
Marion,Attainment,% BACHELOR DGR,0.5828186087770995,0.042727638957206965,0.0001944712402559489,0.0
Martin,Attainment,% BACHELOR DGR,2.335318608777099,0.1712070425740934,0.0004196247330324151,0.0
Mason,Attainment,% BACHELOR DGR,10.674681391222903,0.7825829951181708,0.0014478184272802056,0.0
Matagorda,Attainment,% BACHELOR DGR,1.391857070315563,0.1020399237170273,0.00173139003433462,1.0
Maverick,Attainment,% BACHELOR DGR,2.2526263010847902,0.1651446982796501,0.004474067761696086,1.0
McCulloch,Attainment,% BACHELOR DGR,0.9736519421104326,0.07138043985892818,0.0002548946009126225,1.0
McLennan,Attainment,% BACHELOR DGR,2.8657158739815234,0.21009156429363232,0.025621520931933702,1.0
McMullen,Attainment,% BACHELOR DGR,3.420318608777098,0.2507506391072299,7.041256703551794e-05,0.0
Medina,Attainment,% BACHELOR DGR,0.010590482131991763,0.0007764101730862162,1.844025944663067e-05,1.0
Menard,Attainment,% BACHELOR DGR,1.5096813912229017,0.11067786864241361,0.000101628769897909,0.0
Midland,Attainment,% BACHELOR DGR,4.311303012844524,0.3160705505859916,0.02514469669943877,1.0
Milam,Attainment,% BACHELOR DGR,2.6946043230628103,0.19754702220290665,0.002288615067609558,1.0
Mills,Attainment,% BACHELOR DGR,2.2646813912229007,0.16602848189819058,0.00034624591457436087,0.0
Mitchell,Attainment,% BACHELOR DGR,3.9353186087770986,0.2885063554340182,0.0012138693760252487,1.0
Montague,Attainment,% BACHELOR DGR,1.2253186087770995,0.08983064427752055,0.0008393647135599086,1.0
Montgomery,Attainment,% BACHELOR DGR,8.265546052877033,0.6059642952590876,0.17595669789252671,1.0
Moore,Attainment,% BACHELOR DGR,4.51365194211043,0.3309051695615118,0.003307661154260338,1.0
Morris,Attainment,% BACHELOR DGR,3.92365194211043,0.2876510479444145,0.0016118544470002025,0.0
Motley,Attainment,% BACHELOR DGR,0.11968139122290111,0.00877409059535384,4.365080502680503e-06,0.0
Nacogdoches,Attainment,% BACHELOR DGR,2.2802696265170166,0.1671712877036272,0.005058331040101391,1.0
Navarro,Attainment,% BACHELOR DGR,2.857818608777098,0.20951259942991252,0.005160014001198344,1.0
Newton,Attainment,% BACHELOR DGR,6.694318608777099,0.4907743580468512,0.0028061011143991205,0.0
Nolan,Attainment,% BACHELOR DGR,1.9823186087770992,0.14532788167437247,0.0010024076540854317,1.0
Nueces,Attainment,% BACHELOR DGR,0.3661397245562341,0.026842461313230263,0.0044368307016624895,1.0
Ochiltree,Attainment,% BACHELOR DGR,2.2696813912228997,0.16639504225087778,0.0007799166907905832,1.0
Oldham,Attainment,% BACHELOR DGR,7.3896813912229025,0.5417528434026375,0.00044573521733805803,0.0
Orange,Attainment,% BACHELOR DGR,1.6903186087770994,0.1239207570774362,0.00491855756113754,1.0
Palo Pinto,Attainment,% BACHELOR DGR,2.4883186087770994,0.18242378936632372,0.002425461013762406,1.0
Panola,Attainment,% BACHELOR DGR,1.821747180205671,0.13355605777664434,0.0014058184399924566,1.0
Parker,Attainment,% BACHELOR DGR,3.416577942947038,0.25047640315003944,0.01737546219758341,1.0
Parmer,Attainment,% BACHELOR DGR,2.4353186087770986,0.17853824962783865,0.0008246341203579447,0.0
Pecos,Attainment,% BACHELOR DGR,6.306318608777099,0.4623292746783194,0.003287394395213437,1.0
Polk,Attainment,% BACHELOR DGR,2.5649339933924846,0.18804062184750095,0.004411086906500393,1.0
Potter,Attainment,% BACHELOR DGR,3.369175751634243,0.247001250356886,0.013701433097220975,1.0
Presidio,Attainment,% BACHELOR DGR,2.004681391222901,0.1469673435584528,0.0004217052805050707,0.0
Rains,Attainment,% BACHELOR DGR,3.116985275443767,0.22851264437753593,0.001300898839415904,0.0
Randall,Attainment,% BACHELOR DGR,6.954226845768352,0.509828769050419,0.03358449926034003,1.0
Reagan,Attainment,% BACHELOR DGR,6.120318608777099,0.44869322955835317,0.0007108288863193605,0.0
Real,Attainment,% BACHELOR DGR,2.4103186087770982,0.17670544786440232,0.00022808728708383384,0.0
Red River,Attainment,% BACHELOR DGR,2.3283186087770993,0.17069385808033125,0.000925647814871322,0.0
Reeves,Attainment,% BACHELOR DGR,6.085318608777099,0.4461273070895423,0.003079277399748455,1.0
Refugio,Attainment,% BACHELOR DGR,5.770318608777099,0.42303400487024456,0.0013346164842618013,0.0
Roberts,Attainment,% BACHELOR DGR,2.4896813912229003,0.1825236977691175,7.064503536568369e-05,0.0
Robertson,Attainment,% BACHELOR DGR,0.991985275443767,0.07272449448544824,0.0005703400370218671,0.0
Rockwall,Attainment,% BACHELOR DGR,13.734853805016007,1.0069305709749388,0.05081029363295759,1.0
Runnels,Attainment,% BACHELOR DGR,1.6071813912229018,0.11782579551981529,0.0005459243352638965,0.0
Rusk,Attainment,% BACHELOR DGR,2.698175751634242,0.19780885102625492,0.004833809867265814,1.0
Sabine,Attainment,% BACHELOR DGR,3.246985275443766,0.23804321354740476,0.0011022613749360314,0.0
San Augustine,Attainment,% BACHELOR DGR,4.533651942110431,0.3323714109722609,0.001231674746120821,0.0
San Jacinto,Attainment,% BACHELOR DGR,3.319207497665987,0.24333797419733186,0.0031206785001956882,0.0
San Patricio,Attainment,% BACHELOR DGR,2.319693608777099,0.1700615414719457,0.005472266966114173,1.0
San Saba,Attainment,% BACHELOR DGR,0.8396813912229018,0.06155878138232008,0.00016508268148442856,0.0
Schleicher,Attainment,% BACHELOR DGR,0.5803186087770982,0.04254435878086324,4.880251149459286e-05,0.0
Scurry,Attainment,% BACHELOR DGR,2.6553186087770992,0.19466690514607837,0.0015426139803211036,1.0
Shackelford,Attainment,% BACHELOR DGR,9.5596813912229,0.7008400364689105,0.0010184445459960909,0.0
Shelby,Attainment,% BACHELOR DGR,2.911747180205671,0.21346621466246815,0.002399911298136527,1.0
Sherman,Attainment,% BACHELOR DGR,1.0696813912229022,0.0784205576059343,0.00010210427604583506,0.0
Smith,Attainment,% BACHELOR DGR,3.732895676937188,0.27366631117657264,0.029903776731830572,1.0
Somervell,Attainment,% BACHELOR DGR,7.543014724556235,0.5529940275517137,0.0023823255715012173,0.0
Starr,Attainment,% BACHELOR DGR,5.821495079365334,0.4267858578918672,0.013166916986504927,1.0
Stephens,Attainment,% BACHELOR DGR,0.5969852754437674,0.04376622662315431,0.00018641682112803765,1.0
Sterling,Attainment,% BACHELOR DGR,2.750318608777098,0.20163155184713633,0.0001294700997913271,0.0
Stonewall,Attainment,% BACHELOR DGR,4.450318608777099,0.32626207176080657,0.0001901046849477818,0.0
Sutton,Attainment,% BACHELOR DGR,1.9303186087770978,0.14151565400642482,0.0002233309572608211,0.0
Swisher,Attainment,% BACHELOR DGR,1.8569852754437672,0.13613943550034513,0.0004441563821439968,0.0
Tarrant,Attainment,% BACHELOR DGR,7.432940319794328,0.5449242450254406,0.538278674547566,1.0
Taylor,Attainment,% BACHELOR DGR,1.1760228546375355,0.08621667047284388,0.0057785038300227475,1.0
Terrell,Attainment,% BACHELOR DGR,5.4896813912229,0.40245990938147663,0.00014315057475352424,0.0
Terry,Attainment,% BACHELOR DGR,6.150318608777099,0.45089259167447676,0.0024966141798949625,1.0
Throckmorton,Attainment,% BACHELOR DGR,0.9796813912229005,0.07182247125756341,4.840382866502306e-05,0.0
Titus,Attainment,% BACHELOR DGR,2.2703186087770995,0.16644175798915897,0.0024340388196651677,1.0
Tom Green,Attainment,% BACHELOR DGR,1.9359776875191965,0.14193053278634257,0.007971220358294052,1.0
Travis,Attainment,% BACHELOR DGR,18.4340262188091,1.3514366304425915,0.8160289439782578,1.0
Trinity,Attainment,% BACHELOR DGR,4.768318608777099,0.3495753101917166,0.002225360632356642,0.0
Tyler,Attainment,% BACHELOR DGR,2.8103186087770986,0.20603027607938354,0.0019090145703575952,0.0
Upshur,Attainment,% BACHELOR DGR,0.7923186087770979,0.058086517734803264,0.0011116563991277165,1.0
Upton,Attainment,% BACHELOR DGR,2.0203186087770995,0.14811374035479571,0.00022930721990399274,0.0
Uvalde,Attainment,% BACHELOR DGR,1.6480147245562335,0.12081937173342784,0.0013889689600771627,1.0
Val Verde,Attainment,% BACHELOR DGR,1.2567471802056716,0.0921347379229834,0.002051915555242197,1.0
Van Zandt,Attainment,% BACHELOR DGR,2.279604323062813,0.16712251292986383,0.00465701847023675,0.0
Victoria,Attainment,% BACHELOR DGR,2.129118608777098,0.1560900936292705,0.006671037268346935,1.0
Walker,Attainment,% BACHELOR DGR,0.4221813912229013,0.0309509919329334,0.001106687002386313,1.0
Waller,Attainment,% BACHELOR DGR,0.09422684576835749,0.006907965163491533,0.00018361555707100354,1.0
Ward,Attainment,% BACHELOR DGR,4.763651942110432,0.34923318719587515,0.0019031568521629557,1.0
Washington,Attainment,% BACHELOR DGR,3.5330147245562333,0.2590126246965268,0.004340317397034162,1.0
Webb,Attainment,% BACHELOR DGR,2.481043246458258,0.1818904174908193,0.02273858049322809,1.0
Wharton,Attainment,% BACHELOR DGR,1.6953186087770984,0.12428731743012339,0.002418041318817892,1.0
Wheeler,Attainment,% BACHELOR DGR,1.9553186087770982,0.14334845576986116,0.00033477301466029166,0.0
Wichita,Attainment,% BACHELOR DGR,1.4564995730410821,0.10677899943655805,0.006464116259562933,1.0
Wilbarger,Attainment,% BACHELOR DGR,1.4878186087770988,0.10907506279360192,0.0006578610576310393,1.0
Willacy,Attainment,% BACHELOR DGR,7.711985275443765,0.5653816084971325,0.005335501477910221,1.0
Williamson,Attainment,% BACHELOR DGR,13.38131102085253,0.9810116174443385,0.27961498666631485,1.0
Wilson,Attainment,% BACHELOR DGR,1.8063480578895685,0.13242711623519135,0.0030835647578877274,1.0
Winkler,Attainment,% BACHELOR DGR,5.276985275443765,0.3868667167384344,0.001410624591905312,1.0
Wise,Attainment,% BACHELOR DGR,0.44093139122290204,0.032325593255510696,0.0010383171743451147,1.0
Wood,Attainment,% BACHELOR DGR,1.7128186087770985,0.12557027866452883,0.0026353505709128294,1.0
Yoakum,Attainment,% BACHELOR DGR,2.510318608777098,0.18403665491814758,0.0006626945386598632,0.0
Young,Attainment,% BACHELOR DGR,2.033681391222901,0.14909339360403895,0.0012467142290466494,1.0
Zapata,Attainment,% BACHELOR DGR,2.51365194211043,0.18428102848660569,0.001197866678194167,1.0
Zavala,Attainment,% BACHELOR DGR,7.967818608777098,0.5841372798762976,0.0026436154221709802,1.0
Anderson,Attainment,% COLLEGE ASSOCIATE DGR,2.475126468113448,0.08241985375908749,0.0049189601899338325,1.0
Andrews,Attainment,% COLLEGE ASSOCIATE DGR,2.1182068652198858,0.07053469885762464,0.0013525306280456801,1.0
Angelina,Attainment,% COLLEGE ASSOCIATE DGR,3.9254836109705913,0.1307156580958438,0.011636279425724552,1.0
Aransas,Attainment,% COLLEGE ASSOCIATE DGR,3.1583840438710205,0.10517181823411917,0.0025823870987319512,1.0
Archer,Attainment,% COLLEGE ASSOCIATE DGR,1.6192931347801114,0.05392124607814338,0.00047558878340743646,1.0
Armstrong,Attainment,% COLLEGE ASSOCIATE DGR,11.599293134780115,0.3862477558999404,0.0007354715114054184,0.0
Atascosa,Attainment,% COLLEGE ASSOCIATE DGR,6.086860711373735,0.2026878933849953,0.010229475705253992,1.0
Austin,Attainment,% COLLEGE ASSOCIATE DGR,1.6767931347801124,0.055835952923309076,0.0017355773531771105,1.0
Bailey,Attainment,% COLLEGE ASSOCIATE DGR,9.875706865219886,0.3288536267075835,0.002339383041535362,1.0
Bandera,Attainment,% COLLEGE ASSOCIATE DGR,6.33929313478011,0.21109370362913346,0.00453523804069893,0.0
Bastrop,Attainment,% COLLEGE ASSOCIATE DGR,1.1611978966848717,0.038667018458686864,0.003873257338903934,1.0
Baylor,Attainment,% COLLEGE ASSOCIATE DGR,0.500706865219886,0.016673162821877516,5.95277063419929e-05,0.0
Bee,Attainment,% COLLEGE ASSOCIATE DGR,7.840404245891225,0.2610795770169367,0.008351999524525613,1.0
Bell,Attainment,% COLLEGE ASSOCIATE DGR,9.707897785942901,0.32326571031153845,0.12345766206304626,1.0
Bexar,Attainment,% COLLEGE ASSOCIATE DGR,0.13585227456505677,0.004523778783322423,0.009365894250250062,1.0
Blanco,Attainment,% COLLEGE ASSOCIATE DGR,5.83179313478011,0.19419433451745388,0.002275871295449582,0.0
Borden,Attainment,% COLLEGE ASSOCIATE DGR,2.840706865219886,0.09459340660774973,6.150184496520694e-05,0.0
Bosque,Attainment,% COLLEGE ASSOCIATE DGR,8.49357884906583,0.28282980108279376,0.0053140893783244,0.0
Bowie,Attainment,% COLLEGE ASSOCIATE DGR,3.2512162117031913,0.10826305975063787,0.010362420331887627,1.0
Brazoria,Attainment,% COLLEGE ASSOCIATE DGR,2.491985442472423,0.08298124495226318,0.031809511129380234,1.0
Brazos,Attainment,% COLLEGE ASSOCIATE DGR,4.02245289696592,0.13394466254221044,0.03227444987595173,1.0
Brewster,Attainment,% COLLEGE ASSOCIATE DGR,1.1373735318865563,0.03787368499153802,0.00037252627651681946,1.0
Briscoe,Attainment,% COLLEGE ASSOCIATE DGR,2.029293134780115,0.06757393836541171,9.99146223674763e-05,0.0
Brooks,Attainment,% COLLEGE ASSOCIATE DGR,5.790706865219889,0.19282619257711864,0.0014058913832343098,1.0
Brown,Attainment,% COLLEGE ASSOCIATE DGR,0.31698544247241855,0.010555377330779242,0.00041432358872278235,1.0
Burleson,Attainment,% COLLEGE ASSOCIATE DGR,4.623564008077036,0.15396121139698593,0.002798704564810414,0.0
Burnet,Attainment,% COLLEGE ASSOCIATE DGR,1.0706264681134456,0.035651057862823514,0.0018047502226234398,1.0
Caldwell,Attainment,% COLLEGE ASSOCIATE DGR,2.263434137947158,0.07537065804363592,0.0035632970787486894,1.0
Calhoun,Attainment,% COLLEGE ASSOCIATE DGR,0.19820686521988762,0.006600139853832119,0.0001367340681398081,1.0
Callahan,Attainment,% COLLEGE ASSOCIATE DGR,1.2592931347801155,0.041933516264932406,0.000592288493474949,0.0
Cameron,Attainment,% COLLEGE ASSOCIATE DGR,6.647373531886554,0.22135254963263024,0.09602450562336359,1.0
Camp,Attainment,% COLLEGE ASSOCIATE DGR,2.4092931347801105,0.08022765316824551,0.00103033735978497,0.0
Carson,Attainment,% COLLEGE ASSOCIATE DGR,6.964293134780117,0.23190573455484742,0.0013875902285816876,0.0
Cass,Attainment,% COLLEGE ASSOCIATE DGR,4.559595754108766,0.1518311165492235,0.004451455455072967,1.0
Castro,Attainment,% COLLEGE ASSOCIATE DGR,4.974040198553219,0.16563180550085257,0.001257963574962353,0.0
Chambers,Attainment,% COLLEGE ASSOCIATE DGR,3.5907217062086865,0.11956833791239482,0.005737592161870848,1.0
Cherokee,Attainment,% COLLEGE ASSOCIATE DGR,1.9778645633515417,0.06586140553495291,0.0034210769363257234,1.0
Childress,Attainment,% COLLEGE ASSOCIATE DGR,0.6057068652198865,0.020169584017397435,0.0001384936459547193,1.0
Clay,Attainment,% COLLEGE ASSOCIATE DGR,2.0259598014467777,0.06746294086714111,0.0007102791828505504,0.0
Cochran,Attainment,% COLLEGE ASSOCIATE DGR,2.6907068652198873,0.08959851918557847,0.00023514063997122868,0.0
Coke,Attainment,% COLLEGE ASSOCIATE DGR,2.1357068652198876,0.07111743572354469,0.00024071845187232394,0.0
Coleman,Attainment,% COLLEGE ASSOCIATE DGR,3.1559598014467802,0.10509109278083162,0.0008320533683825235,1.0
Collin,Attainment,% COLLEGE ASSOCIATE DGR,3.954615956128979,0.13168574332524366,0.14443354296416272,1.0
Collingsworth,Attainment,% COLLEGE ASSOCIATE DGR,1.1892931347801117,0.03960256880125235,0.00010821682694796324,0.0
Colorado,Attainment,% COLLEGE ASSOCIATE DGR,2.7047068652198867,0.09006470867831444,0.0019077097676438832,0.0
Comal,Attainment,% COLLEGE ASSOCIATE DGR,0.6174749529619312,0.02056145250703575,0.0034215817875682224,1.0
Comanche,Attainment,% COLLEGE ASSOCIATE DGR,2.479293134780118,0.0825586006319257,0.0011563984676125818,0.0
Concho,Attainment,% COLLEGE ASSOCIATE DGR,4.540706865219889,0.15120213072569116,0.000514593627495306,0.0
Cooke,Attainment,% COLLEGE ASSOCIATE DGR,4.34484869033567,0.14468020049730043,0.006211688606060774,1.0
Coryell,Attainment,% COLLEGE ASSOCIATE DGR,16.6256089242538,0.5536202993446278,0.047399565841386826,1.0
Cottle,Attainment,% COLLEGE ASSOCIATE DGR,5.049293134780111,0.16813767179846034,0.00023907933254269147,0.0
Crane,Attainment,% COLLEGE ASSOCIATE DGR,3.1007068652198875,0.10325121147284669,0.000497364392775732,0.0
Crockett,Attainment,% COLLEGE ASSOCIATE DGR,8.540706865219889,0.28439912865025907,0.00090783640376443,0.0
Crosby,Attainment,% COLLEGE ASSOCIATE DGR,1.4107068652198862,0.046975479849716714,0.0002484508049744547,0.0
