zip,type,decommissioned,primary_city,acceptable_cities,unacceptable_cities,state,county,timezone,area_codes,world_region,country,latitude,longitude,irs_estimated_population
78046,STANDARD,0,Laredo,"El Cenizo, Rio Bravo",,TX,Webb County,America/Chicago,"361, 956",NA,US,27.37,-99.35,68710
78049,UNIQUE,1,Laredo,,Xerox Corporation,TX,Webb County,America/Chicago,956,NA,US,27.53,-99.48,0
78050,PO BOX,0,Leming,,,TX,Atascosa County,America/Chicago,"210, 726, 830",NA,US,29.09,-98.5,1172
78052,STANDARD,0,Lytle,,,TX,Atascosa County,America/Chicago,"210, 726, 830",NA,US,29.23,-98.79,7870
78054,PO BOX,0,Macdona,,,TX,Bexar County,America/Chicago,210,NA,US,29.41,-98.63,584
78055,STANDARD,0,Medina,,,TX,Bandera County,America/Chicago,830,NA,US,29.8,-99.25,1530
78056,STANDARD,0,Mico,Castroville,,TX,Medina County,America/Chicago,"210, 726, 830",NA,US,29.53,-98.93,2380
78057,STANDARD,0,Moore,,,TX,Frio County,America/Chicago,830,NA,US,29.05,-99.01,1170
78058,STANDARD,0,Mountain Home,,,TX,Kerr County,America/Chicago,"325, 830",NA,US,30.16,-99.36,1310
78059,STANDARD,0,Natalia,,,TX,Medina County,America/Chicago,830,NA,US,29.19,-98.85,5470
78060,STANDARD,0,Oakville,,,TX,Live Oak County,America/Chicago,361,NA,US,28.45,-98.11,49
78061,STANDARD,0,Pearsall,,Frio Town,TX,Frio County,America/Chicago,830,NA,US,28.88,-99.09,8040
78062,PO BOX,0,Peggy,,,TX,Atascosa County,America/Chicago,830,NA,US,28.75,-98.2,0
78063,STANDARD,0,Pipe Creek,Lakehills,Medina Lake,TX,Bandera County,America/Chicago,830,NA,US,29.71,-98.93,8720
78064,STANDARD,0,Pleasanton,,,TX,Atascosa County,America/Chicago,"210, 726, 830",NA,US,28.96,-98.49,14030
78065,STANDARD,0,Poteet,,,TX,Atascosa County,America/Chicago,"210, 726, 830",NA,US,29.03,-98.57,10890
78066,STANDARD,0,Rio Medina,,,TX,Medina County,America/Chicago,830,NA,US,29.5,-98.85,720
78067,STANDARD,0,San Ygnacio,,,TX,Zapata County,America/Chicago,"361, 956",NA,US,27.13,-99.33,600
78069,STANDARD,0,Somerset,,,TX,Atascosa County,America/Chicago,"210, 726, 830",NA,US,29.19,-98.68,5450
78070,STANDARD,0,Spring Branch,Bulverde,,TX,Comal County,America/Chicago,830,NA,US,29.86,-98.4,20840
78071,STANDARD,0,Three Rivers,,,TX,Live Oak County,America/Chicago,361,NA,US,28.46,-98.17,2930
78072,STANDARD,0,Tilden,,,TX,McMullen County,America/Chicago,"361, 830",NA,US,28.45,-98.54,600
78073,STANDARD,0,Von Ormy,,,TX,Bexar County,America/Chicago,"210, 726, 830",NA,US,29.25,-98.62,8910
78074,PO BOX,0,Waring,,,TX,Kendall County,America/Chicago,830,NA,US,29.95,-98.8,192
78075,STANDARD,0,Whitsett,,,TX,Live Oak County,America/Chicago,"361, 830",NA,US,28.59,-98.27,132
78076,STANDARD,0,Zapata,,,TX,Zapata County,America/Chicago,"361, 830, 956",NA,US,26.89,-99.26,10970
78101,STANDARD,0,Adkins,,,TX,Wilson County,America/Chicago,"210, 726, 830",NA,US,29.37,-98.25,8940
78102,STANDARD,0,Beeville,,,TX,Bee County,America/Chicago,361,NA,US,28.4,-97.74,16250
78104,PO BOX,0,Beeville,,,TX,Bee County,America/Chicago,361,NA,US,28.52,-97.76,2511
78107,PO BOX,0,Berclair,,,TX,Goliad County,America/Chicago,361,NA,US,28.5,-97.53,233
78108,STANDARD,0,Cibolo,Schertz,,TX,Guadalupe County,America/Chicago,"210, 726, 830",NA,US,29.57,-98.23,44280
78109,STANDARD,0,Converse,,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.51,-98.31,51690
78111,STANDARD,0,Ecleto,Gillett,,TX,Karnes County,America/Chicago,"361, 830",NA,US,29.03,-97.75,0
78112,STANDARD,0,Elmendorf,,Saspamco,TX,Bexar County,America/Chicago,"210, 726, 830",NA,US,29.25,-98.33,8910
78113,STANDARD,0,Falls City,Mccoy,"Cestohowa, Pawelekville",TX,Wilson County,America/Chicago,830,NA,US,28.98,-98.02,2250
78114,STANDARD,0,Floresville,,,TX,Wilson County,America/Chicago,"210, 726, 830",NA,US,29.13,-98.15,20610
78115,PO BOX,0,Geronimo,,,TX,Guadalupe County,America/Chicago,830,NA,US,29.66,-97.96,419
78116,STANDARD,0,Gillett,,,TX,Karnes County,America/Chicago,"361, 830",NA,US,29.13,-97.8,290
78117,STANDARD,0,Hobson,,,TX,Karnes County,America/Chicago,830,NA,US,28.93,-97.98,540
78118,STANDARD,0,Karnes City,,Coy City,TX,Karnes County,America/Chicago,"361, 830",NA,US,28.88,-97.9,3780
78119,STANDARD,0,Kenedy,,,TX,Karnes County,America/Chicago,"361, 830",NA,US,28.81,-97.85,4190
78121,STANDARD,0,La Vernia,Lavernia,,TX,Wilson County,America/Chicago,"210, 726, 830",NA,US,29.35,-98.11,15440
78122,STANDARD,0,Leesville,,,TX,Gonzales County,America/Chicago,830,NA,US,29.43,-97.74,390
78123,STANDARD,0,Mc Queeney,Mcqueeney,,TX,Guadalupe County,America/Chicago,830,NA,US,29.59,-98.04,2180
78124,STANDARD,0,Marion,Santa Clara,Cibolo,TX,Guadalupe County,America/Chicago,"210, 726, 830",NA,US,29.57,-98.14,6820
78125,PO BOX,0,Mineral,Kenedy,,TX,Bee County,America/Chicago,361,NA,US,28.55,-97.97,145
78130,STANDARD,0,New Braunfels,Canyon Lake,Solms,TX,Comal County,America/Chicago,"512, 737, 830",NA,US,29.7,-98.11,83150
78131,PO BOX,0,New Braunfels,,,TX,Comal County,America/Chicago,830,NA,US,29.7,-98.11,1911
78132,STANDARD,0,New Braunfels,Canyon Lake,"Hunter, Sattler, Startzville",TX,Comal County,America/Chicago,"210, 512, 726, 737, 830",NA,US,29.76,-98.19,39010
78133,STANDARD,0,Canyon Lake,New Braunfels,"Sattler, Startzville",TX,Comal County,America/Chicago,830,NA,US,29.87,-98.26,19680
78135,STANDARD,0,New Braunfels,,Checks In The Mail,TX,Comal County,America/Chicago,830,NA,US,29.7,-98.11,0
78140,STANDARD,0,Nixon,,,TX,Gonzales County,America/Chicago,830,NA,US,29.26,-97.76,3190
78141,STANDARD,0,Nordheim,,,TX,DeWitt County,America/Chicago,"361, 830",NA,US,28.92,-97.61,530
78142,PO BOX,0,Normanna,,,TX,Bee County,America/Chicago,361,NA,US,28.53,-97.79,230
78143,PO BOX,0,Pandora,,,TX,Wilson County,America/Chicago,830,NA,US,29.26,-97.85,60
78144,PO BOX,0,Panna Maria,,,TX,Karnes County,America/Chicago,830,NA,US,28.95,-97.89,22
78145,PO BOX,0,Pawnee,,,TX,Bee County,America/Chicago,361,NA,US,28.64,-98,227
78146,PO BOX,0,Pettus,,,TX,Bee County,America/Chicago,"361, 830",NA,US,28.6,-97.84,675
78147,PO BOX,0,Poth,,Recycle,TX,Wilson County,America/Chicago,830,NA,US,29.07,-98.08,2094
78148,STANDARD,0,Universal City,Universal Cty,"Live Oak, Randolph AFB, Randolph Air Force Base",TX,Bexar County,America/Chicago,"210, 726",NA,US,29.55,-98.3,19490
78150,STANDARD,0,Jbsa Randolph,"Randolph AFB, Randolph Air, Randolph Air Force Base, Universal City, Universal Cty",,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.54,-98.28,553
78151,STANDARD,0,Runge,,,TX,Karnes County,America/Chicago,"361, 830",NA,US,28.88,-97.71,1220
78152,STANDARD,0,Saint Hedwig,,,TX,Bexar County,America/Chicago,"210, 726, 830",NA,US,29.42,-98.21,4580
78154,STANDARD,0,Schertz,Selma,Live Oak,TX,Guadalupe County,America/Chicago,"210, 726, 830",NA,US,29.55,-98.26,39290
78155,STANDARD,0,Seguin,New Berlin,,TX,Guadalupe County,America/Chicago,"210, 512, 726, 737, 830",NA,US,29.57,-97.96,45830
78156,PO BOX,0,Seguin,,,TX,Guadalupe County,America/Chicago,830,NA,US,29.57,-97.96,1487
78159,STANDARD,0,Smiley,,,TX,Gonzales County,America/Chicago,"361, 830",NA,US,29.27,-97.63,830
78160,STANDARD,0,Stockdale,,Denhawken,TX,Wilson County,America/Chicago,830,NA,US,29.23,-97.96,4030
78161,STANDARD,0,Sutherland Springs,Sutherlnd Spg,,TX,Wilson County,America/Chicago,830,NA,US,29.29,-98.05,820
78162,PO BOX,0,Tuleta,,,TX,Bee County,America/Chicago,361,NA,US,28.56,-97.8,373
78163,STANDARD,0,Bulverde,,,TX,Comal County,America/Chicago,"210, 726, 830",NA,US,29.77,-98.45,16150
78164,STANDARD,0,Yorktown,,,TX,DeWitt County,America/Chicago,"361, 830",NA,US,28.98,-97.5,3310
78201,STANDARD,0,San Antonio,"Balcones Heights, Balcones Hts",,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.47,-98.53,33660
78202,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.43,-98.46,9060
78203,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.42,-98.46,4710
78204,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.4,-98.51,9370
78205,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.42,-98.49,1260
78206,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,210,NA,US,29.45,-98.5,0
78207,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.42,-98.53,36690
78208,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.44,-98.46,3050
78209,STANDARD,0,San Antonio,"Alamo Heights, Terrell Hills",,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.49,-98.46,34820
78210,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.4,-98.46,27610
78211,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.34,-98.57,26020
78212,STANDARD,0,San Antonio,Olmos Park,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.45,-98.5,20060
78213,STANDARD,0,San Antonio,Castle Hills,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.52,-98.52,34770
78214,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.32,-98.47,18700
78215,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.44,-98.48,2640
78216,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.54,-98.49,32280
78217,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.54,-98.42,27700
78218,STANDARD,0,San Antonio,Windcrest,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.49,-98.4,31730
78219,STANDARD,0,San Antonio,Kirby,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.45,-98.39,13490
78220,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.42,-98.39,16650
78221,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.28,-98.48,33540
78222,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.35,-98.37,22640
78223,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726, 830",NA,US,29.31,-98.39,48240
78224,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.31,-98.53,19170
78225,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.39,-98.53,10610
78226,STANDARD,0,San Antonio,,Kelly Usa,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.38,-98.57,5710
78227,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.41,-98.63,39460
78228,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.46,-98.57,48020
78229,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.5,-98.57,24210
78230,STANDARD,0,San Antonio,Shavano Park,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.55,-98.56,35950
78231,STANDARD,0,San Antonio,Shavano Park,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.58,-98.54,8240
78232,STANDARD,0,San Antonio,"Hill Country Village, Hl Cntry Vlg, Hollywood Park, Hollywood Pk",,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.59,-98.47,31620
78233,STANDARD,0,San Antonio,Live Oak,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.56,-98.36,43190
78234,STANDARD,0,Jbsa Ft Sam Houston,"Fort Sam Houston, Ft Sm Houston, Jbsa Fsh, San Antonio",,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.46,-98.44,4020
78235,STANDARD,0,San Antonio,"Brooks Cb, Brooks City Base",Brooks AFB,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.35,-98.44,1310
78236,STANDARD,0,Jbsa Lackland,"Lackland AFB, San Antonio, Security Services, Security Svc, Wilford Hall, Wilford Hall Usaf Hosp",Kelly Usa,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.39,-98.62,2430
78237,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.42,-98.57,31270
78238,STANDARD,0,San Antonio,Leon Valley,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.47,-98.62,21570
78239,STANDARD,0,San Antonio,Windcrest,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.52,-98.36,26810
78240,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.53,-98.61,45990
78241,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,210,NA,US,29.45,-98.5,0
78242,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.35,-98.61,28890
78243,STANDARD,0,San Antonio,,Electronic Security Services,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.37,-98.59,15
78244,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.47,-98.35,33560
78245,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726, 830",NA,US,29.4,-98.73,89470
78246,PO BOX,0,San Antonio,,,TX,Bexar County,America/Chicago,210,NA,US,29.45,-98.5,462
78247,STANDARD,0,San Antonio,Wetmore,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.59,-98.41,45680
78248,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.59,-98.53,13190
78249,STANDARD,0,San Antonio,Shavano Park,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.57,-98.62,44900
78250,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.5,-98.66,49110
78251,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.46,-98.68,51370
78252,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726, 830",NA,US,29.34,-98.71,17720
78253,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726, 830",NA,US,29.47,-98.8,69790
78254,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726, 830",NA,US,29.54,-98.73,73660
78255,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726, 830",NA,US,29.65,-98.66,17120
78256,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.62,-98.62,10670
78257,STANDARD,0,San Antonio,Shavano Park,,TX,Bexar County,America/Chicago,"210, 726, 830",NA,US,29.66,-98.58,9990
78258,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726, 830",NA,US,29.63,-98.5,47610
78259,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726",NA,US,29.63,-98.43,29110
78260,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726, 830",NA,US,29.7,-98.49,37310
78261,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726, 830",NA,US,29.69,-98.4,27160
78262,STANDARD,1,San Antonio,Kelly Usa,,TX,Bexar County,America/Chicago,210,NA,US,29.42,-98.49,0
78263,STANDARD,0,San Antonio,China Grove,,TX,Bexar County,America/Chicago,"210, 726, 830",NA,US,29.36,-98.3,4600
78264,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,"210, 726, 830",NA,US,29.2,-98.49,12940
78265,PO BOX,0,San Antonio,,,TX,Bexar County,America/Chicago,210,NA,US,29.45,-98.5,992
78266,STANDARD,0,San Antonio,Garden Ridge,Bracken,TX,Comal County,America/Chicago,"210, 726, 830",NA,US,29.66,-98.34,7910
78268,PO BOX,0,San Antonio,Leon Valley,,TX,Bexar County,America/Chicago,210,NA,US,29.45,-98.5,580
78269,PO BOX,0,San Antonio,,,TX,Bexar County,America/Chicago,210,NA,US,29.45,-98.5,912
78270,PO BOX,0,San Antonio,Wetmore,,TX,Bexar County,America/Chicago,210,NA,US,29.45,-98.5,642
78275,UNIQUE,1,San Antonio,,Alliance Data Systems,TX,Bexar County,America/Chicago,210,NA,US,29.53,-98.42,0
78278,PO BOX,0,San Antonio,,,TX,Bexar County,America/Chicago,210,NA,US,29.45,-98.5,917
78279,PO BOX,0,San Antonio,,,TX,Bexar County,America/Chicago,210,NA,US,29.45,-98.5,424
78280,PO BOX,0,San Antonio,,,TX,Bexar County,America/Chicago,210,NA,US,29.45,-98.5,196
78283,PO BOX,0,San Antonio,,,TX,Bexar County,America/Chicago,210,NA,US,29.45,-98.5,801
78284,STANDARD,0,San Antonio,,,TX,Bexar County,America/Chicago,210,NA,US,29.45,-98.5,0
78285,STANDARD,0,San Antonio,,Firm Cases,TX,Bexar County,America/Chicago,210,NA,US,29.45,-98.5,0
78286,UNIQUE,1,San Antonio,,Windsor Park Mall Evac Ctr,TX,Bexar County,America/Chicago,210,NA,US,29.42,-98.49,0
78287,UNIQUE,1,San Antonio,,S W Bell Tele Co,TX,Bexar County,America/Chicago,210,NA,US,29.45,-98.5,0
78288,UNIQUE,0,San Antonio,,United Service Auto Assc,TX,Bexar County,America/Chicago,210,NA,US,29.45,-98.5,84
78289,UNIQUE,0,San Antonio,,City Public Serv Board,TX,Bexar County,America/Chicago,210,NA,US,29.45,-98.5,0
78291,PO BOX,0,San Antonio,,,TX,Bexar County,America/Chicago,210,NA,US,29.45,-98.5,103
78292,PO BOX,0,San Antonio,,,TX,Bexar County,America/Chicago,210,NA,US,29.45,-98.5,47
78293,PO BOX,0,San Antonio,,,TX,Bexar County,America/Chicago,210,NA,US,29.45,-98.5,46
78294,PO BOX,0,San Antonio,,,TX,Bexar County,America/Chicago,210,NA,US,29.45,-98.5,14
78295,PO BOX,0,San Antonio,,,TX,Bexar County,America/Chicago,210,NA,US,29.45,-98.5,64
78296,PO BOX,0,San Antonio,,,TX,Bexar County,America/Chicago,210,NA,US,29.45,-98.5,67
78297,PO BOX,0,San Antonio,,,TX,Bexar County,America/Chicago,210,NA,US,29.45,-98.5,68
78298,PO BOX,0,San Antonio,,,TX,Bexar County,America/Chicago,210,NA,US,29.45,-98.5,29
78299,PO BOX,0,San Antonio,,,TX,Bexar County,America/Chicago,210,NA,US,29.45,-98.5,169
78330,STANDARD,0,Agua Dulce,,,TX,Nueces County,America/Chicago,361,NA,US,27.74,-97.92,910
78332,STANDARD,0,Alice,,"Alfred, Guajillo, Palito Blanco, San Jose",TX,Jim Wells County,America/Chicago,361,NA,US,27.75,-98.06,22090
78333,PO BOX,0,Alice,,,TX,Jim Wells County,America/Chicago,361,NA,US,27.75,-98.06,2906
78335,PO BOX,0,Aransas Pass,,,TX,Nueces County,America/Chicago,361,NA,US,27.87,-97.09,2158
78336,STANDARD,0,Aransas Pass,"City By The Sea, Cty By The Se",Aranspass,TX,San Patricio County,America/Chicago,361,NA,US,27.9,-97.14,10060
78338,PO BOX,0,Armstrong,,"Norias, Rudolph",TX,Kenedy County,America/Chicago,"361, 956",NA,US,26.91,-97.77,60
78339,PO BOX,0,Banquete,,,TX,Nueces County,America/Chicago,361,NA,US,27.8,-97.8,1211
78340,STANDARD,0,Bayside,,,TX,Refugio County,America/Chicago,361,NA,US,28.09,-97.21,300
78341,PO BOX,0,Benavides,,,TX,Duval County,America/Chicago,361,NA,US,27.63,-98.5,1670
78342,PO BOX,0,Ben Bolt,Alice,,TX,Jim Wells County,America/Chicago,361,NA,US,27.66,-98.08,538
78343,STANDARD,0,Bishop,,Palo Alto,TX,Nueces County,America/Chicago,361,NA,US,27.58,-97.79,3960
78344,STANDARD,0,Bruni,,,TX,Webb County,America/Chicago,"361, 956",NA,US,27.56,-98.85,340
78347,PO BOX,0,Chapman Ranch,,,TX,Nueces County,America/Chicago,361,NA,US,27.57,-97.49,119
78349,STANDARD,0,Concepcion,,"Cruz Calle, Rios",TX,Duval County,America/Chicago,361,NA,US,27.38,-98.27,340
78350,PO BOX,0,Dinero,,Mount Lucas,TX,Live Oak County,America/Chicago,361,NA,US,28.2,-97.93,106
78351,PO BOX,0,Driscoll,,,TX,Nueces County,America/Chicago,361,NA,US,27.67,-97.75,883
78352,PO BOX,0,Edroy,,,TX,San Patricio County,America/Chicago,361,NA,US,27.96,-97.68,512
78353,STANDARD,0,Encino,,"Kelsay, Rachal",TX,Brooks County,America/Chicago,"361, 956",NA,US,26.93,-98.13,300
78355,STANDARD,0,Falfurrias,,Flowella,TX,Brooks County,America/Chicago,361,NA,US,27.22,-98.14,5610
78357,STANDARD,0,Freer,,Seven Sisters,TX,Duval County,America/Chicago,"361, 956",NA,US,27.88,-98.61,2940
78358,PO BOX,0,Fulton,,Fulton Beach,TX,Aransas County,America/Chicago,361,NA,US,28.07,-97.04,2354
78359,PO BOX,0,Gregory,,,TX,San Patricio County,America/Chicago,361,NA,US,27.92,-97.29,2165
78360,STANDARD,0,Guerra,,,TX,Jim Hogg County,America/Chicago,"361, 956",NA,US,26.88,-98.88,0
78361,STANDARD,0,Hebbronville,,"Agua Nueva, Bustamante, Escobas, Viboras",TX,Jim Hogg County,America/Chicago,"361, 956",NA,US,27.31,-98.68,4270
78362,STANDARD,0,Ingleside,,Ingleside On The Bay,TX,San Patricio County,America/Chicago,361,NA,US,27.87,-97.2,9880
78363,STANDARD,0,Kingsville,"Kingsville Naval Air Station, Kingsvl Naval, Kingsvlle Nas",Ricardo,TX,Kleberg County,America/Chicago,361,NA,US,27.5,-97.86,22540
78364,PO BOX,0,Kingsville,,,TX,Kleberg County,America/Chicago,361,NA,US,27.5,-97.86,1900
78368,STANDARD,0,Mathis,"Lake City, Swinney Switch, Swinney Swtch","Argenta, Hubert, San Patricio",TX,San Patricio County,America/Chicago,361,NA,US,28.09,-97.82,7920
78369,STANDARD,0,Mirando City,,"Aguilares, Ojuelas",TX,Webb County,America/Chicago,"361, 956",NA,US,27.43,-99.09,330
78370,STANDARD,0,Odem,,,TX,San Patricio County,America/Chicago,361,NA,US,27.94,-97.58,4600
78371,PO BOX,0,Oilton,,,TX,Webb County,America/Chicago,"361, 956",NA,US,27.51,-99.07,289
78372,STANDARD,0,Orange Grove,,,TX,Jim Wells County,America/Chicago,361,NA,US,27.95,-97.93,5480
78373,STANDARD,0,Port Aransas,,,TX,Nueces County,America/Chicago,361,NA,US,27.82,-97.06,3090
78374,STANDARD,0,Portland,,,TX,San Patricio County,America/Chicago,361,NA,US,27.87,-97.32,18040
78375,STANDARD,0,Premont,,,TX,Jim Wells County,America/Chicago,361,NA,US,27.35,-98.12,2650
78376,STANDARD,0,Realitos,,"Ramirez, Sejita",TX,Duval County,America/Chicago,361,NA,US,27.42,-98.55,220
78377,STANDARD,0,Refugio,,,TX,Refugio County,America/Chicago,361,NA,US,28.3,-97.27,3080
78379,STANDARD,0,Riviera,,"Loyola Beach, Riviera Beach, Vattmanville",TX,Kleberg County,America/Chicago,361,NA,US,27.28,-97.81,1470
78380,STANDARD,0,Robstown,,"Bluntzer, Petronila, Rabb, San Pedro, South San Pedro, Violet",TX,Nueces County,America/Chicago,361,NA,US,27.79,-97.66,19380
78381,PO BOX,0,Rockport,,,TX,Aransas County,America/Chicago,361,NA,US,28.04,-97.05,3080
78382,STANDARD,0,Rockport,,"Copano Village, Estes, Lamar",TX,Aransas County,America/Chicago,361,NA,US,28.04,-97.05,14840
78383,STANDARD,0,Sandia,,Pernitas Point,TX,Jim Wells County,America/Chicago,361,NA,US,28.01,-97.88,3440
78384,STANDARD,0,San Diego,,Rosita,TX,Duval County,America/Chicago,361,NA,US,27.85,-98.39,4760
78385,PO BOX,0,Sarita,,,TX,Kenedy County,America/Chicago,361,NA,US,27.21,-97.8,279
78387,STANDARD,0,Sinton,,"Papalote, Sodville",TX,San Patricio County,America/Chicago,361,NA,US,28.03,-97.5,8620
78389,STANDARD,0,Skidmore,,Olmos,TX,Bee County,America/Chicago,361,NA,US,28.23,-97.68,1680
78390,STANDARD,0,Taft,,,TX,San Patricio County,America/Chicago,361,NA,US,27.98,-97.39,4860
78391,STANDARD,0,Tynan,,,TX,Bee County,America/Chicago,361,NA,US,28.18,-97.71,280
78393,STANDARD,0,Woodsboro,,Bonnie View,TX,Refugio County,America/Chicago,361,NA,US,28.23,-97.32,2030
